Ticker,Calls or Puts,Today Date,Time of Retrieval,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Days left to Expiration,Underlying Price
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00139000,139.0,USD,18.35,3.6000004,24.406782,5,75,18.75,19.6,REGULAR,2019-02-01,2019-01-25 23:54:11,0.6777375976562501,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00140000,140.0,USD,17.87,4.8200006,36.93487,81,172,17.8,18.7,REGULAR,2019-02-01,2019-01-26 02:18:03,0.6738313867187502,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00141000,141.0,USD,12.2,0.0,0.0,93,70,16.95,17.15,REGULAR,2019-02-01,2019-01-25 00:37:20,0.56836369140625,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00142000,142.0,USD,16.0,4.3,36.752136,125,69,15.95,16.2,REGULAR,2019-02-01,2019-01-26 01:46:55,0.5498091894531252,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00143000,143.0,USD,15.01,4.4800005,42.545116,10,572,15.0,15.25,REGULAR,2019-02-01,2019-01-26 01:07:53,0.5400436621093752,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00144000,144.0,USD,14.2,4.2699995,43.001003,201,584,14.1,14.35,REGULAR,2019-02-01,2019-01-26 01:32:51,0.5424850439453126,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00145000,145.0,USD,13.3,4.1000004,44.56522,301,1290,13.15,13.5,REGULAR,2019-02-01,2019-01-26 02:23:21,0.5395553857421876,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00146000,146.0,USD,12.25,3.75,44.11765,71,202,12.35,12.55,REGULAR,2019-02-01,2019-01-26 02:00:28,0.5390671093750001,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00147000,147.0,USD,11.52,3.8700004,50.588238,408,588,11.45,11.65,REGULAR,2019-02-01,2019-01-26 02:23:18,0.5278367529296876,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00148000,148.0,USD,10.55,3.8000002,56.296303,335,368,10.6,10.8,REGULAR,2019-02-01,2019-01-26 02:18:41,0.524418818359375,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00149000,149.0,USD,9.85,3.6600003,59.12763,150,556,9.8,10.0,REGULAR,2019-02-01,2019-01-26 02:29:30,0.52539537109375,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00150000,150.0,USD,9.08,3.33,57.91304,2144,3061,9.0,9.2,REGULAR,2019-02-01,2019-01-26 02:26:06,0.5217332983398437,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00152500,152.5,USD,7.22,2.87,65.97701,1184,3023,7.15,7.3,REGULAR,2019-02-01,2019-01-26 02:29:44,0.5124560473632812,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00155000,155.0,USD,5.65,2.5500002,82.25807,5572,7390,5.5,5.65,REGULAR,2019-02-01,2019-01-26 02:29:57,0.50586431640625,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00157500,157.5,USD,4.08,1.9499998,91.549286,6613,4010,4.05,4.15,REGULAR,2019-02-01,2019-01-26 02:29:41,0.4985401708984375,True,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00160000,160.0,USD,2.91,1.5400001,112.40877,12205,7558,2.85,2.92,REGULAR,2019-02-01,2019-01-26 02:29:56,0.4848684326171875,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00162500,162.5,USD,1.88,1.04,123.809525,4545,3622,1.86,1.94,REGULAR,2019-02-01,2019-01-26 02:29:49,0.47070841796875,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00165000,165.0,USD,1.16,0.65999997,132.0,6957,4288,1.16,1.19,REGULAR,2019-02-01,2019-01-26 02:29:53,0.45435115966796874,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00167500,167.5,USD,0.67,0.37,123.333336,2773,2155,0.67,0.71,REGULAR,2019-02-01,2019-01-26 02:29:30,0.4467828759765625,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00170000,170.0,USD,0.39,0.19999999,105.26315,5444,5712,0.38,0.4,REGULAR,2019-02-01,2019-01-26 02:29:54,0.44043528320312497,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00172500,172.5,USD,0.22,0.11,100.0,1010,588,0.23,0.25,REGULAR,2019-02-01,2019-01-26 02:29:32,0.450200810546875,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00175000,175.0,USD,0.14,0.060000002,75.00001,2621,3031,0.14,0.15,REGULAR,2019-02-01,2019-01-26 02:28:48,0.45703667968750006,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00177500,177.5,USD,0.1,0.05,100.0,274,650,0.08,0.1,REGULAR,2019-02-01,2019-01-26 02:05:03,0.4726615234375,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00180000,180.0,USD,0.07,0.030000001,75.00001,1245,3457,0.06,0.07,REGULAR,2019-02-01,2019-01-26 02:29:36,0.49219257812500006,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00182500,182.5,USD,0.05,0.020000001,66.66667,47,233,0.03,0.06,REGULAR,2019-02-01,2019-01-26 02:29:30,0.5039112109375,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00185000,185.0,USD,0.04,0.02,100.0,139,802,0.03,0.04,REGULAR,2019-02-01,2019-01-26 02:23:19,0.5273484765625001,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00187500,187.5,USD,0.03,0.0,0.0,18,335,0.02,0.03,REGULAR,2019-02-01,2019-01-26 00:31:04,0.5429733203125001,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00190000,190.0,USD,0.02,0.01,100.0,109,1196,0.02,0.03,REGULAR,2019-02-01,2019-01-26 02:22:12,0.57812921875,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00192500,192.5,USD,0.02,-0.030000001,-60.000004,12,314,0.01,0.02,REGULAR,2019-02-01,2019-01-26 02:24:47,0.57812921875,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00195000,195.0,USD,0.02,0.0,0.0,2,424,0.0,0.02,REGULAR,2019-02-01,2019-01-26 00:34:55,0.5937540625000001,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00197500,197.5,USD,0.01,0.0,0.0,10,110,0.0,0.04,REGULAR,2019-02-01,2019-01-22 20:11:09,0.6640658593750002,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00200000,200.0,USD,0.01,-0.01,-50.0,24,371,0.0,0.01,REGULAR,2019-02-01,2019-01-26 02:09:50,0.6093789062500001,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00202500,202.5,USD,0.02,0.0,0.0,1,93,0.0,0.02,REGULAR,2019-02-01,2019-01-16 21:49:46,0.6875031250000001,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00205000,205.0,USD,0.02,0.0,0.0,1,204,0.0,0.04,REGULAR,2019-02-01,2019-01-16 21:48:52,0.7656273437500001,False,5,265.78
AAPL,Calls,2019-01-27,14:44:53,AAPL190201C00207500,207.5,USD,0.03,0.0,0.0,20,146,0.0,0.03,REGULAR,2019-02-01,2019-01-15 00:58:51,0.773439765625,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00100000,100.0,USD,0.01,-0.01,-50.0,7,960,0.0,0.01,REGULAR,2019-02-01,2019-01-25 21:03:05,1.15625421875,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00105000,105.0,USD,0.02,0.0,0.0,20,328,0.0,0.03,REGULAR,2019-02-01,2019-01-17 23:52:48,1.140629296875,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00110000,110.0,USD,0.02,0.0,0.0,15,353,0.0,0.03,REGULAR,2019-02-01,2019-01-23 23:21:30,1.015629921875,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00115000,115.0,USD,0.03,0.0,0.0,5,264,0.0,0.03,REGULAR,2019-02-01,2019-01-23 23:34:39,0.9062509375,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00120000,120.0,USD,0.01,-0.02,-66.66667,174,1910,0.01,0.02,REGULAR,2019-02-01,2019-01-26 01:17:16,0.789064609375,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00125000,125.0,USD,0.04,-0.010000002,-20.000004,241,1368,0.02,0.04,REGULAR,2019-02-01,2019-01-26 02:21:14,0.7382838671874999,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00130000,130.0,USD,0.07,-0.089999996,-56.25,177,1489,0.05,0.07,REGULAR,2019-02-01,2019-01-26 02:22:14,0.6835969140625001,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00132000,132.0,USD,0.08,-0.14,-63.636364,30,346,0.06,0.09,REGULAR,2019-02-01,2019-01-26 02:29:41,0.6562534375000001,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00133000,133.0,USD,0.09,-0.14999999,-62.5,19,200,0.06,0.1,REGULAR,2019-02-01,2019-01-26 02:15:17,0.63867548828125,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00134000,134.0,USD,0.1,-0.16,-61.538464,92,218,0.08,0.11,REGULAR,2019-02-01,2019-01-26 02:25:02,0.63086306640625,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00135000,135.0,USD,0.11,-0.17,-60.714287,479,1319,0.11,0.12,REGULAR,2019-02-01,2019-01-26 02:29:30,0.6250037500000001,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00136000,136.0,USD,0.13,-0.26,-66.66667,216,330,0.12,0.15,REGULAR,2019-02-01,2019-01-26 01:24:20,0.6162147753906251,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00137000,137.0,USD,0.16,-0.28,-63.636364,55,333,0.14,0.17,REGULAR,2019-02-01,2019-01-26 01:46:38,0.6054726953125001,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00138000,138.0,USD,0.17,-0.29000002,-63.04348,188,532,0.17,0.2,REGULAR,2019-02-01,2019-01-26 02:29:01,0.5976602734375001,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00139000,139.0,USD,0.22,-0.33,-60.000004,70,595,0.19,0.23,REGULAR,2019-02-01,2019-01-26 02:29:48,0.585941640625,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00140000,140.0,USD,0.26,-0.42000002,-61.764706,2421,4326,0.23,0.27,REGULAR,2019-02-01,2019-01-26 02:29:30,0.57812921875,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00141000,141.0,USD,0.3,-0.5,-62.5,98,1066,0.28,0.31,REGULAR,2019-02-01,2019-01-26 02:28:28,0.570316796875,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00142000,142.0,USD,0.32,-0.6,-65.21739,338,1809,0.33,0.36,REGULAR,2019-02-01,2019-01-26 02:26:07,0.561527822265625,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00143000,143.0,USD,0.4,-0.73,-64.601776,1142,1208,0.39,0.43,REGULAR,2019-02-01,2019-01-26 02:29:18,0.5556685058593751,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00144000,144.0,USD,0.51,-0.75,-59.523808,960,1690,0.46,0.5,REGULAR,2019-02-01,2019-01-26 02:19:59,0.5468795312500001,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00145000,145.0,USD,0.6,-0.87,-59.183674,2526,3732,0.55,0.6,REGULAR,2019-02-01,2019-01-26 02:29:28,0.5424850439453126,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00146000,146.0,USD,0.7,-1.0699999,-60.451973,295,798,0.65,0.7,REGULAR,2019-02-01,2019-01-26 02:29:48,0.5351608984375,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00147000,147.0,USD,0.81,-1.24,-60.48781,731,1007,0.76,0.83,REGULAR,2019-02-01,2019-01-26 02:27:57,0.5293015820312501,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00148000,148.0,USD,0.97,-1.3799999,-58.723404,1159,1005,0.92,0.98,REGULAR,2019-02-01,2019-01-26 02:29:48,0.526371923828125,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00149000,149.0,USD,1.16,-1.65,-58.71886,1101,2064,1.09,1.15,REGULAR,2019-02-01,2019-01-26 02:29:49,0.5219774365234374,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00150000,150.0,USD,1.35,-1.65,-55.0,5371,11948,1.3,1.35,REGULAR,2019-02-01,2019-01-26 02:29:27,0.5192919165039063,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00152500,152.5,USD,1.98,-2.0900002,-51.35135,2335,4009,1.93,2.0,REGULAR,2019-02-01,2019-01-26 02:29:49,0.5124560473632812,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00155000,155.0,USD,2.79,-2.56,-47.850464,4826,2705,2.76,2.84,REGULAR,2019-02-01,2019-01-26 02:29:55,0.5039112109375,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00157500,157.5,USD,3.93,-2.97,-43.04348,2963,1168,3.8,3.9,REGULAR,2019-02-01,2019-01-26 02:29:09,0.4997608618164063,False,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00160000,160.0,USD,5.23,-3.52,-40.228573,1122,1198,5.05,5.2,REGULAR,2019-02-01,2019-01-26 02:29:20,0.4897511962890626,True,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00162500,162.5,USD,6.7,-4.4800005,-40.07156,373,514,6.55,6.75,REGULAR,2019-02-01,2019-01-26 02:29:30,0.4804739453125,True,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00165000,165.0,USD,8.55,-4.45,-34.23077,223,625,8.3,8.5,REGULAR,2019-02-01,2019-01-26 02:29:26,0.46582565429687506,True,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00167500,167.5,USD,10.5,-4.5,-30.000002,40,405,10.35,10.55,REGULAR,2019-02-01,2019-01-26 02:16:16,0.4670463452148438,True,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00170000,170.0,USD,13.01,-4.789999,-26.910109,173,598,12.55,12.85,REGULAR,2019-02-01,2019-01-26 02:06:02,0.495122236328125,True,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00172500,172.5,USD,16.05,-3.3500004,-17.268044,7,95,14.35,15.25,REGULAR,2019-02-01,2019-01-25 21:50:04,0.534184345703125,True,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00175000,175.0,USD,17.51,-4.74,-21.30337,85,95,17.2,17.8,REGULAR,2019-02-01,2019-01-26 00:27:48,0.5097705273437501,True,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00180000,180.0,USD,23.8,-3.7400017,-13.580253,3,24,22.15,22.7,REGULAR,2019-02-01,2019-01-25 20:23:19,0.57617611328125,True,5,265.78
AAPL,Puts,2019-01-27,14:44:53,AAPL190201P00192500,192.5,USD,34.6,-5.800003,-14.356443,354,130,33.0,36.4,REGULAR,2019-02-01,2019-01-26 02:25:02,1.3032261401367182,True,5,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00002500,2.5,USD,147.93,0.0,0.0,14,52,153.05,157.3,REGULAR,2019-04-18,2019-01-08 22:54:38,8.992191879882812,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00005000,5.0,USD,137.58,0.0,0.0,10,52,150.5,154.8,REGULAR,2019-04-18,2019-01-04 02:19:00,5.77539340576172,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00010000,10.0,USD,144.79,0.0,0.0,36,297,145.55,149.8,REGULAR,2019-04-18,2019-01-18 00:15:31,4.1543016821289065,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00012500,12.5,USD,136.16,0.0,0.0,10,38,143.05,147.3,REGULAR,2019-04-18,2019-01-07 21:25:28,3.7363287841796877,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00060000,60.0,USD,95.21,0.0,0.0,60,36,95.6,99.6,REGULAR,2019-04-18,2019-01-17 02:23:36,1.3715851733398439,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00100000,100.0,USD,56.0,-1.2999992,-2.2687595,2,112,56.85,58.05,REGULAR,2019-04-18,2019-01-25 20:27:38,0.4946339599609375,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00105000,105.0,USD,50.86,1.8199997,3.7112553,10,31,52.7,53.3,REGULAR,2019-04-18,2019-01-25 20:17:46,0.5012256909179689,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00110000,110.0,USD,42.93,0.0,0.0,7,72,47.85,48.15,REGULAR,2019-04-18,2019-01-24 22:16:37,0.42529871582031253,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00115000,115.0,USD,36.0,0.0,0.0,1,19,42.95,43.25,REGULAR,2019-04-18,2019-01-08 20:02:16,0.397466962890625,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00120000,120.0,USD,38.07,5.119999,15.538691,5,165,38.1,38.4,REGULAR,2019-04-18,2019-01-26 00:19:19,0.37305314453125,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00125000,125.0,USD,32.76,4.6099987,16.37655,11,92,33.4,33.65,REGULAR,2019-04-18,2019-01-25 23:29:24,0.3540103662109374,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00130000,130.0,USD,28.95,5.050001,21.129713,48,477,28.75,29.0,REGULAR,2019-04-18,2019-01-26 01:55:12,0.335944140625,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00135000,135.0,USD,24.45,4.700001,23.797472,9,291,24.3,24.55,REGULAR,2019-04-18,2019-01-26 01:13:02,0.3225165405273437,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00140000,140.0,USD,20.3,4.199999,26.086946,74,684,20.1,20.3,REGULAR,2019-04-18,2019-01-26 01:56:11,0.30878376770019533,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00145000,145.0,USD,16.3,3.7999992,30.399994,129,1655,16.2,16.4,REGULAR,2019-04-18,2019-01-26 02:21:23,0.29895720581054686,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00150000,150.0,USD,12.8,3.0,30.612246,221,4433,12.65,12.85,REGULAR,2019-04-18,2019-01-26 02:25:00,0.2891306439208984,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00155000,155.0,USD,9.5,2.25,31.034481,751,3985,9.55,9.75,REGULAR,2019-04-18,2019-01-26 02:29:10,0.28076891113281244,True,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00160000,160.0,USD,7.0,2.0500002,41.414146,1144,4519,7.0,7.1,REGULAR,2019-04-18,2019-01-26 02:29:59,0.27210200561523434,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00165000,165.0,USD,4.85,1.4499998,42.647053,3526,5886,4.8,4.95,REGULAR,2019-04-18,2019-01-26 02:26:24,0.2642285491943359,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00170000,170.0,USD,3.17,1.02,47.441856,1122,5272,3.2,3.3,REGULAR,2019-04-18,2019-01-26 02:29:19,0.25739268005371096,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00175000,175.0,USD,2.06,0.67999995,49.27536,572,7068,2.02,2.08,REGULAR,2019-04-18,2019-01-26 02:25:04,0.25061784545898436,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00180000,180.0,USD,1.25,0.39999998,47.058823,724,5038,1.26,1.29,REGULAR,2019-04-18,2019-01-26 02:29:31,0.2474440490722656,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00185000,185.0,USD,0.75,0.22000003,41.50944,162,8475,0.76,0.8,REGULAR,2019-04-18,2019-01-26 02:11:30,0.247077841796875,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00190000,190.0,USD,0.48,0.13999999,41.176464,119,4175,0.46,0.5,REGULAR,2019-04-18,2019-01-26 02:20:00,0.24878680908203127,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00195000,195.0,USD,0.31,0.07000001,29.166672,234,1749,0.3,0.35,REGULAR,2019-04-18,2019-01-26 02:14:11,0.2563550927734375,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00200000,200.0,USD,0.23,0.060000002,35.294117,650,16895,0.22,0.23,REGULAR,2019-04-18,2019-01-26 02:20:58,0.260749580078125,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00205000,205.0,USD,0.17,0.019999996,13.333329,129,2651,0.15,0.18,REGULAR,2019-04-18,2019-01-26 01:11:47,0.27197993652343744,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00210000,210.0,USD,0.12,0.029999994,33.333324,114,2688,0.11,0.12,REGULAR,2019-04-18,2019-01-26 02:06:36,0.2758861474609374,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00215000,215.0,USD,0.1,0.040000003,66.66667,206,1638,0.08,0.11,REGULAR,2019-04-18,2019-01-26 02:07:35,0.2910227148437499,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00220000,220.0,USD,0.06,0.0,0.0,2,3753,0.07,0.1,REGULAR,2019-04-18,2019-01-24 22:48:32,0.305671005859375,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00225000,225.0,USD,0.06,0.0,0.0,214,3941,0.06,0.09,REGULAR,2019-04-18,2019-01-26 01:38:35,0.3188544677734374,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00230000,230.0,USD,0.05,0.0,0.0,66,7450,0.05,0.08,REGULAR,2019-04-18,2019-01-26 02:07:40,0.331061376953125,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00235000,235.0,USD,0.05,0.0,0.0,10,5837,0.03,0.08,REGULAR,2019-04-18,2019-01-25 20:33:47,0.34668622070312494,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00240000,240.0,USD,0.04,0.0,0.0,5,7166,0.01,0.07,REGULAR,2019-04-18,2019-01-24 21:45:27,0.35742830078125,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00245000,245.0,USD,0.05,0.0,0.0,5,4452,0.03,0.07,REGULAR,2019-04-18,2019-01-16 22:10:26,0.372076591796875,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00250000,250.0,USD,0.03,0.0,0.0,2,7430,0.02,0.05,REGULAR,2019-04-18,2019-01-22 23:59:53,0.37305314453125,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00255000,255.0,USD,0.05,0.0,0.0,5,5217,0.0,0.05,REGULAR,2019-04-18,2019-01-16 00:45:31,0.38672488281249995,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00260000,260.0,USD,0.03,0.01,50.0,10,2767,0.01,0.04,REGULAR,2019-04-18,2019-01-26 01:25:04,0.39063109375,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00265000,265.0,USD,0.04,0.0,0.0,20,421,0.01,0.06,REGULAR,2019-04-18,2019-01-17 01:13:38,0.42188078125,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00270000,270.0,USD,0.03,-0.01,-25.0,1,1245,0.01,0.05,REGULAR,2019-04-18,2019-01-25 20:48:17,0.42578699218750005,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00275000,275.0,USD,0.06,0.0,0.0,12,1151,0.01,0.05,REGULAR,2019-04-18,2019-01-09 22:48:43,0.43945873046875,False,81,265.78
AAPL,Calls,2019-01-27,16:15:48,AAPL190418C00280000,280.0,USD,0.04,0.0,0.0,1,581,0.0,0.03,REGULAR,2019-04-18,2019-01-15 00:36:11,0.42969320312500003,False,81,265.78
